"resp.id";"ques";"alt";"Price";"Brands";"Type";"Alcohol";"Age";"Sweetness";"label";"choice"
4;72;3;"Luxury";"Mezzacorona";"sparkling";"12 Perc";"2 years";"semi-dry";"No designation";0
4;72;4;"Cheap";"Toblino";"sparkling";"12 Perc";"2 years";"sweet";"DOCG";0
5;73;1;"Luxury";"La-Vis";"white";"7 Perc";"5 years";"semi-dry";"No designation";0
5;73;2;"Luxury";"La-Vis";"sparkling";"18 Perc";"2 years";"semi-dry";"No designation";0
5;73;3;"Popular";"Mezzacorona";"sparkling";"7 Perc";"2 years";"dry";"No designation";0
5;73;4;"Luxury";"La-Vis";"white";"12 Perc";"5 years";"sweet";"IGT";1
5;74;1;"Popular";"Toblino";"sparkling";"12 Perc";"2 years";"semi-sweet";"IGT";0
5;74;2;"Luxury";"La-Vis";"sparkling";"7 Perc";"5+ years";"semi-sweet";"DOC";0
5;74;3;"Cheap";"Cavit";"white";"7 Perc";"5 years";"sweet";"No designation";0
5;74;4;"Cheap";"La-Vis";"white";"7 Perc";"5+ years";"semi-dry";"DOC";1
5;75;1;"Cheap";"Mezzacorona";"rose";"12 Perc";"5+ years";"semi-dry";"IGT";1
5;75;2;"Popular";"La-Vis";"rose";"5.5 Perc";"4 years";"dry";"IGT";0
5;75;3;"Cheap";"Mezzacorona";"white";"5.5 Perc";"2 years";"dry";"DOCG";0
5;75;4;"Popular";"Toblino";"white";"5.5 Perc";"5 years";"semi-dry";"DOCG";0
5;76;1;"Popular";"Mezzacorona";"red";"7 Perc";"5 years";"semi-dry";"No designation";0
5;76;2;"Popular";"La-Vis";"red";"7 Perc";"3 years";"dry";"DOC";0
5;76;3;"Luxury";"Cavit";"sparkling";"12 Perc";"1 year";"dry";"No designation";0
5;76;4;"Cheap";"Mezzacorona";"red";"12 Perc";"1 year";"semi-dry";"DOCG";1
5;77;1;"Premium";"La-Vis";"sparkling";"18 Perc";"5+ years";"semi-dry";"No designation";0
5;77;2;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"2 years";"dry";"DOC";0
5;77;3;"Luxury";"Toblino";"sparkling";"12 Perc";"5+ years";"semi-dry";"No designation";0
5;77;4;"Cheap";"Cavit";"red";"12 Perc";"5+ years";"sweet";"DOCG";1
5;78;1;"Cheap";"Mezzacorona";"rose";"18 Perc";"1 year";"dry";"DOCG";0
5;78;2;"Premium";"Cavit";"white";"12 Perc";"5+ years";"dry";"DOCG";0
5;78;3;"Luxury";"Toblino";"rose";"5.5 Perc";"5+ years";"semi-sweet";"IGT";0
5;78;4;"Cheap";"Cavit";"white";"12 Perc";"5+ years";"semi-sweet";"DOCG";1
5;79;1;"Cheap";"Toblino";"rose";"7 Perc";"3 years";"semi-dry";"DOCG";1
5;79;2;"Popular";"Toblino";"red";"5.5 Perc";"2 years";"dry";"IGT";0
5;79;3;"Cheap";"Mezzacorona";"sparkling";"5.5 Perc";"4 years";"dry";"DOCG";0
5;79;4;"Premium";"La-Vis";"white";"18 Perc";"2 years";"semi-dry";"DOC";0
5;80;1;"Premium";"Mezzacorona";"red";"18 Perc";"2 years";"dry";"IGT";1
5;80;2;"Popular";"Cavit";"red";"7 Perc";"5+ years";"semi-dry";"No designation";0
5;80;3;"Popular";"Toblino";"white";"18 Perc";"1 year";"semi-sweet";"IGT";0
5;80;4;"Popular";"Cavit";"rose";"5.5 Perc";"5 years";"semi-dry";"DOC";0
5;81;1;"Cheap";"Mezzacorona";"rose";"18 Perc";"5+ years";"semi-sweet";"DOCG";1
5;81;2;"Premium";"La-Vis";"sparkling";"12 Perc";"4 years";"dry";"DOC";0
5;81;3;"Premium";"Toblino";"red";"18 Perc";"1 year";"dry";"DOCG";0
5;81;4;"Premium";"Mezzacorona";"white";"7 Perc";"1 year";"semi-dry";"IGT";0
5;82;1;"Luxury";"Cavit";"white";"5.5 Perc";"4 years";"sweet";"DOCG";0
5;82;2;"Luxury";"La-Vis";"red";"5.5 Perc";"4 years";"semi-sweet";"DOC";1
5;82;3;"Popular";"Toblino";"red";"12 Perc";"5 years";"semi-dry";"No designation";0
5;82;4;"Cheap";"Toblino";"white";"18 Perc";"5+ years";"dry";"DOC";0
5;83;1;"Cheap";"Mezzacorona";"red";"7 Perc";"5+ years";"semi-sweet";"IGT";1
5;83;2;"Luxury";"Mezzacorona";"white";"5.5 Perc";"3 years";"sweet";"DOC";0
5;83;3;"Cheap";"La-Vis";"red";"7 Perc";"2 years";"dry";"DOC";0
5;83;4;"Luxury";"La-Vis";"sparkling";"12 Perc";"5+ years";"dry";"No designation";0
5;84;1;"Cheap";"Cavit";"sparkling";"12 Perc";"4 years";"semi-dry";"DOC";0
5;84;2;"Cheap";"Toblino";"rose";"7 Perc";"3 years";"semi-sweet";"IGT";1
5;84;3;"Cheap";"Toblino";"white";"12 Perc";"5+ years";"semi-sweet";"DOCG";0
5;84;4;"Premium";"La-Vis";"white";"18 Perc";"1 year";"semi-sweet";"DOC";0
5;85;1;"Luxury";"Mezzacorona";"white";"18 Perc";"3 years";"sweet";"DOC";0
5;85;2;"Popular";"Mezzacorona";"white";"7 Perc";"5 years";"semi-sweet";"DOCG";0
5;85;3;"Cheap";"La-Vis";"red";"18 Perc";"5+ years";"dry";"DOCG";0
5;85;4;"Premium";"Cavit";"rose";"18 Perc";"1 year";"dry";"DOCG";1
5;86;1;"Luxury";"Toblino";"white";"18 Perc";"4 years";"sweet";"DOC";0
5;86;2;"Premium";"La-Vis";"rose";"7 Perc";"5 years";"semi-dry";"IGT";1
5;86;3;"Premium";"Toblino";"white";"7 Perc";"2 years";"semi-sweet";"IGT";0
5;86;4;"Cheap";"Toblino";"rose";"5.5 Perc";"1 year";"semi-dry";"No designation";0
5;87;1;"Premium";"Cavit";"sparkling";"5.5 Perc";"2 years";"dry";"No designation";0
5;87;2;"Premium";"Toblino";"red";"12 Perc";"2 years";"dry";"DOCG";0
5;87;3;"Luxury";"La-Vis";"rose";"7 Perc";"3 years";"semi-dry";"DOCG";1
5;87;4;"Luxury";"Cavit";"red";"18 Perc";"5+ years";"semi-sweet";"IGT";0
5;88;1;"Cheap";"Cavit";"rose";"7 Perc";"3 years";"semi-sweet";"No designation";1
5;88;2;"Premium";"Toblino";"sparkling";"12 Perc";"1 year";"sweet";"IGT";0
5;88;3;"Premium";"Mezzacorona";"rose";"7 Perc";"2 years";"semi-dry";"IGT";0
5;88;4;"Popular";"Mezzacorona";"red";"5.5 Perc";"1 year";"sweet";"No designation";0
5;89;1;"Premium";"La-Vis";"white";"5.5 Perc";"4 years";"dry";"DOC";0
5;89;2;"Popular";"Toblino";"rose";"5.5 Perc";"3 years";"dry";"DOC";0
5;89;3;"Premium";"La-Vis";"red";"18 Perc";"5+ years";"semi-sweet";"DOCG";1
5;89;4;"Premium";"Cavit";"white";"5.5 Perc";"5 years";"dry";"DOC";0
5;90;1;"Popular";"Cavit";"rose";"7 Perc";"4 years";"sweet";"DOCG";0
5;90;2;"Luxury";"Cavit";"red";"18 Perc";"1 year";"sweet";"No designation";0
5;90;3;"Cheap";"Cavit";"red";"18 Perc";"3 years";"semi-dry";"IGT";1
5;90;4;"Premium";"Toblino";"red";"18 Perc";"3 years";"sweet";"No designation";0
6;91;1;"Premium";"Mezzacorona";"sparkling";"18 Perc";"5 years";"dry";"DOC";0
6;91;2;"Luxury";"La-Vis";"white";"18 Perc";"4 years";"semi-dry";"No designation";0
6;91;3;"Premium";"Mezzacorona";"rose";"12 Perc";"5 years";"semi-sweet";"IGT";1
6;91;4;"Cheap";"Cavit";"white";"7 Perc";"5 years";"sweet";"DOCG";0
6;92;1;"Premium";"Toblino";"sparkling";"7 Perc";"5+ years";"semi-dry";"IGT";0
6;92;2;"Premium";"Mezzacorona";"white";"18 Perc";"5+ years";"dry";"No designation";1
6;92;3;"Premium";"Cavit";"sparkling";"5.5 Perc";"3 years";"semi-dry";"DOCG";0
6;92;4;"Popular";"Cavit";"sparkling";"12 Perc";"3 years";"sweet";"DOC";0
6;93;1;"Cheap";"Toblino";"red";"18 Perc";"5 years";"dry";"No designation";1
6;93;2;"Premium";"La-Vis";"white";"5.5 Perc";"3 years";"semi-dry";"DOC";0
6;93;3;"Popular";"Toblino";"red";"7 Perc";"3 years";"dry";"IGT";0
6;93;4;"Premium";"Toblino";"sparkling";"12 Perc";"4 years";"sweet";"No designation";0
6;94;1;"Luxury";"Cavit";"red";"5.5 Perc";"2 years";"sweet";"IGT";0
6;94;2;"Popular";"La-Vis";"white";"5.5 Perc";"1 year";"semi-sweet";"No designation";0
6;94;3;"Luxury";"Cavit";"white";"5.5 Perc";"3 years";"sweet";"No designation";0
6;94;4;"Premium";"Toblino";"red";"12 Perc";"5+ years";"sweet";"DOC";1
6;95;1;"Cheap";"Cavit";"rose";"18 Perc";"5+ years";"sweet";"DOC";1
6;95;2;"Popular";"La-Vis";"rose";"12 Perc";"2 years";"semi-dry";"DOC";0
6;95;3;"Cheap";"La-Vis";"sparkling";"18 Perc";"1 year";"sweet";"No designation";0
6;95;4;"Popular";"Mezzacorona";"sparkling";"12 Perc";"2 years";"sweet";"DOC";0
6;96;1;"Luxury";"La-Vis";"red";"7 Perc";"3 years";"dry";"No designation";0
6;96;2;"Premium";"Toblino";"rose";"7 Perc";"5 years";"dry";"IGT";0
6;96;3;"Popular";"Cavit";"white";"18 Perc";"4 years";"sweet";"No designation";0
6;96;4;"Popular";"Cavit";"red";"12 Perc";"4 years";"semi-sweet";"DOCG";1
6;97;1;"Premium";"Cavit";"white";"7 Perc";"4 years";"semi-dry";"DOC";0
6;97;2;"Luxury";"Mezzacorona";"rose";"18 Perc";"3 years";"semi-dry";"DOC";1
6;97;3;"Popular";"Toblino";"sparkling";"5.5 Perc";"5+ years";"dry";"IGT";0
6;97;4;"Popular";"Toblino";"white";"7 Perc";"2 years";"semi-dry";"DOC";0
6;98;1;"Premium";"Cavit";"white";"5.5 Perc";"5 years";"semi-dry";"DOCG";0
6;98;2;"Luxury";"Mezzacorona";"rose";"12 Perc";"3 years";"semi-sweet";"DOCG";1
6;98;3;"Cheap";"Toblino";"white";"5.5 Perc";"5+ years";"semi-sweet";"DOCG";0
6;98;4;"Cheap";"Toblino";"sparkling";"5.5 Perc";"5+ years";"semi-dry";"DOC";0
6;99;1;"Cheap";"Toblino";"rose";"7 Perc";"1 year";"dry";"IGT";0
6;99;2;"Premium";"La-Vis";"white";"18 Perc";"5+ years";"semi-sweet";"IGT";0
6;99;3;"Premium";"La-Vis";"sparkling";"7 Perc";"5 years";"semi-sweet";"DOC";0
6;99;4;"Cheap";"Cavit";"rose";"5.5 Perc";"2 years";"sweet";"IGT";1
6;100;1;"Popular";"La-Vis";"white";"7 Perc";"5+ years";"dry";"No designation";0
6;100;2;"Cheap";"Cavit";"rose";"18 Perc";"2 years";"dry";"No designation";1
6;100;3;"Cheap";"Cavit";"sparkling";"7 Perc";"3 years";"semi-dry";"IGT";0
6;100;4;"Popular";"Cavit";"sparkling";"7 Perc";"3 years";"sweet";"DOC";0
6;101;1;"Cheap";"La-Vis";"red";"12 Perc";"1 year";"sweet";"DOCG";1
6;101;2;"Cheap";"Mezzacorona";"rose";"7 Perc";"5 years";"semi-dry";"No designation";0
6;101;3;"Popular";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-dry";"DOC";0
6;101;4;"Cheap";"Cavit";"white";"18 Perc";"5+ years";"semi-dry";"No designation";0
6;102;1;"Luxury";"Toblino";"rose";"5.5 Perc";"5+ years";"semi-sweet";"DOCG";0
6;102;2;"Premium";"Mezzacorona";"sparkling";"12 Perc";"5+ years";"dry";"IGT";0
6;102;3;"Luxury";"Mezzacorona";"sparkling";"12 Perc";"4 years";"dry";"DOCG";0
6;102;4;"Cheap";"La-Vis";"rose";"5.5 Perc";"1 year";"dry";"DOCG";1
6;103;1;"Premium";"Cavit";"rose";"5.5 Perc";"5+ years";"dry";"IGT";1
6;103;2;"Luxury";"Toblino";"sparkling";"5.5 Perc";"2 years";"dry";"DOCG";0
6;103;3;"Cheap";"Mezzacorona";"white";"18 Perc";"1 year";"dry";"No designation";0
6;103;4;"Luxury";"Mezzacorona";"sparkling";"18 Perc";"4 years";"sweet";"DOCG";0
6;104;1;"Popular";"Toblino";"white";"12 Perc";"2 years";"semi-sweet";"DOCG";0
6;104;2;"Luxury";"La-Vis";"sparkling";"18 Perc";"4 years";"dry";"No designation";0
6;104;3;"Popular";"Toblino";"rose";"12 Perc";"1 year";"dry";"DOCG";0
6;104;4;"Luxury";"La-Vis";"rose";"18 Perc";"4 years";"dry";"IGT";1
6;105;1;"Luxury";"Mezzacorona";"red";"7 Perc";"2 years";"dry";"DOC";0
6;105;2;"Cheap";"La-Vis";"white";"18 Perc";"1 year";"dry";"No designation";0
6;105;3;"Premium";"Mezzacorona";"rose";"12 Perc";"4 years";"semi-sweet";"No designation";1
6;105;4;"Cheap";"La-Vis";"white";"12 Perc";"5 years";"semi-sweet";"IGT";0
6;106;1;"Premium";"Cavit";"white";"7 Perc";"4 years";"sweet";"DOC";0
6;106;2;"Premium";"Mezzacorona";"white";"5.5 Perc";"3 years";"semi-sweet";"DOCG";1
6;106;3;"Premium";"La-Vis";"rose";"5.5 Perc";"3 years";"semi-sweet";"No designation";0
6;106;4;"Premium";"Cavit";"red";"5.5 Perc";"2 years";"dry";"DOC";0
6;107;1;"Premium";"Toblino";"white";"12 Perc";"4 years";"semi-dry";"DOCG";0
6;107;2;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"2 years";"sweet";"No designation";0
6;107;3;"Cheap";"Mezzacorona";"red";"5.5 Perc";"3 years";"sweet";"DOCG";1
6;107;4;"Popular";"La-Vis";"rose";"7 Perc";"5+ years";"dry";"DOCG";0
6;108;1;"Luxury";"Cavit";"red";"7 Perc";"4 years";"semi-sweet";"DOCG";0
6;108;2;"Premium";"La-Vis";"white";"7 Perc";"1 year";"dry";"DOC";0
6;108;3;"Popular";"Cavit";"red";"12 Perc";"5+ years";"sweet";"DOC";1
6;108;4;"Cheap";"Cavit";"white";"7 Perc";"3 years";"dry";"No designation";0
7;109;1;"Premium";"La-Vis";"rose";"5.5 Perc";"5 years";"dry";"IGT";1
7;109;2;"Luxury";"Cavit";"red";"5.5 Perc";"5 years";"semi-dry";"IGT";0
7;109;3;"Cheap";"Mezzacorona";"white";"7 Perc";"5 years";"sweet";"IGT";0
7;109;4;"Popular";"Cavit";"sparkling";"7 Perc";"2 years";"sweet";"DOCG";0
7;110;1;"Popular";"Mezzacorona";"red";"18 Perc";"5 years";"sweet";"IGT";1
7;110;2;"Cheap";"Cavit";"sparkling";"7 Perc";"4 years";"dry";"DOC";0
7;110;3;"Premium";"Mezzacorona";"rose";"7 Perc";"5 years";"semi-sweet";"DOCG";0
7;110;4;"Popular";"Toblino";"white";"7 Perc";"5 years";"sweet";"IGT";0
7;111;1;"Premium";"Cavit";"red";"5.5 Perc";"4 years";"semi-dry";"DOC";1
7;111;2;"Cheap";"La-Vis";"sparkling";"12 Perc";"1 year";"semi-sweet";"No designation";0
7;111;3;"Premium";"La-Vis";"red";"18 Perc";"2 years";"semi-dry";"DOC";0
7;111;4;"Cheap";"Toblino";"rose";"18 Perc";"4 years";"dry";"IGT";0
7;112;1;"Cheap";"Cavit";"red";"12 Perc";"2 years";"sweet";"DOCG";0
7;112;2;"Popular";"La-Vis";"sparkling";"7 Perc";"2 years";"semi-sweet";"DOC";0
7;112;3;"Cheap";"La-Vis";"sparkling";"18 Perc";"1 year";"sweet";"DOCG";0
7;112;4;"Cheap";"Mezzacorona";"sparkling";"7 Perc";"4 years";"sweet";"DOC";1
7;113;1;"Luxury";"Toblino";"rose";"5.5 Perc";"4 years";"dry";"No designation";0
7;113;2;"Cheap";"Cavit";"sparkling";"12 Perc";"4 years";"semi-dry";"IGT";0
7;113;3;"Cheap";"Toblino";"rose";"12 Perc";"3 years";"semi-sweet";"No designation";1
7;113;4;"Luxury";"Cavit";"rose";"7 Perc";"5 years";"semi-dry";"IGT";0
7;114;1;"Luxury";"Mezzacorona";"white";"18 Perc";"5+ years";"semi-sweet";"IGT";0
7;114;2;"Cheap";"Toblino";"rose";"7 Perc";"3 years";"semi-dry";"DOC";1
7;114;3;"Luxury";"Toblino";"white";"7 Perc";"2 years";"dry";"IGT";0
7;114;4;"Luxury";"Toblino";"rose";"18 Perc";"1 year";"sweet";"DOCG";0
7;115;1;"Luxury";"Mezzacorona";"white";"5.5 Perc";"1 year";"semi-dry";"DOCG";0
7;115;2;"Cheap";"Toblino";"rose";"18 Perc";"3 years";"semi-sweet";"No designation";0
7;115;3;"Premium";"Mezzacorona";"rose";"12 Perc";"3 years";"semi-dry";"DOC";1
7;115;4;"Cheap";"Mezzacorona";"white";"7 Perc";"5+ years";"sweet";"IGT";0
7;116;1;"Popular";"La-Vis";"sparkling";"5.5 Perc";"5+ years";"sweet";"IGT";0
7;116;2;"Popular";"Cavit";"rose";"18 Perc";"2 years";"sweet";"DOCG";1
7;116;3;"Popular";"Mezzacorona";"red";"7 Perc";"2 years";"dry";"DOCG";0
7;116;4;"Popular";"Cavit";"red";"5.5 Perc";"5+ years";"semi-dry";"DOCG";0
7;117;1;"Premium";"Mezzacorona";"white";"5.5 Perc";"3 years";"sweet";"DOC";0
7;117;2;"Premium";"Mezzacorona";"white";"18 Perc";"2 years";"sweet";"DOCG";0
7;117;3;"Cheap";"Mezzacorona";"red";"7 Perc";"4 years";"dry";"DOC";1
7;117;4;"Premium";"Toblino";"red";"5.5 Perc";"1 year";"sweet";"DOCG";0
7;118;1;"Luxury";"La-Vis";"rose";"18 Perc";"4 years";"semi-sweet";"DOC";0
7;118;2;"Luxury";"Cavit";"rose";"5.5 Perc";"1 year";"dry";"DOCG";0
7;118;3;"Luxury";"Toblino";"sparkling";"18 Perc";"5+ years";"sweet";"DOCG";0
7;118;4;"Cheap";"Cavit";"red";"18 Perc";"5 years";"sweet";"DOC";1
7;119;1;"Popular";"La-Vis";"red";"7 Perc";"5+ years";"semi-sweet";"No designation";0
7;119;2;"Cheap";"La-Vis";"white";"5.5 Perc";"5+ years";"sweet";"DOC";1
7;119;3;"Premium";"La-Vis";"white";"7 Perc";"5 years";"semi-dry";"No designation";0
7;119;4;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"5+ years";"sweet";"DOCG";0
7;120;1;"Popular";"Cavit";"sparkling";"12 Perc";"4 years";"semi-dry";"DOC";0
7;120;2;"Cheap";"Toblino";"sparkling";"18 Perc";"5+ years";"semi-sweet";"DOC";0
7;120;3;"Popular";"Mezzacorona";"red";"5.5 Perc";"5 years";"sweet";"No designation";1
7;120;4;"Popular";"La-Vis";"red";"12 Perc";"2 years";"sweet";"DOC";0
7;121;1;"Luxury";"Toblino";"sparkling";"7 Perc";"3 years";"semi-sweet";"No designation";0
7;121;2;"Cheap";"La-Vis";"rose";"12 Perc";"3 years";"sweet";"DOC";0
7;121;3;"Premium";"Mezzacorona";"white";"12 Perc";"3 years";"sweet";"DOCG";1
7;121;4;"Luxury";"Cavit";"red";"12 Perc";"5 years";"sweet";"DOC";0
7;122;1;"Popular";"La-Vis";"white";"12 Perc";"4 years";"sweet";"No designation";0
7;122;2;"Premium";"Toblino";"rose";"5.5 Perc";"3 years";"dry";"DOC";1
7;122;3;"Premium";"Toblino";"red";"7 Perc";"1 year";"semi-sweet";"DOCG";0
7;122;4;"Premium";"La-Vis";"white";"18 Perc";"2 years";"semi-sweet";"DOC";0
7;123;1;"Premium";"La-Vis";"red";"18 Perc";"2 years";"semi-sweet";"DOC";0
7;123;2;"Premium";"Cavit";"white";"18 Perc";"5 years";"dry";"DOC";1
7;123;3;"Cheap";"Toblino";"white";"12 Perc";"3 years";"sweet";"IGT";0
7;123;4;"Popular";"La-Vis";"sparkling";"5.5 Perc";"1 year";"semi-sweet";"No designation";0
7;124;1;"Premium";"Cavit";"white";"12 Perc";"5 years";"semi-sweet";"DOC";0
7;124;2;"Cheap";"La-Vis";"sparkling";"18 Perc";"4 years";"semi-sweet";"No designation";0
7;124;3;"Cheap";"Toblino";"rose";"18 Perc";"3 years";"dry";"DOCG";1
7;124;4;"Popular";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-sweet";"IGT";0
7;125;1;"Premium";"Mezzacorona";"rose";"12 Perc";"2 years";"sweet";"DOCG";1
7;125;2;"Luxury";"La-Vis";"white";"5.5 Perc";"1 year";"dry";"DOC";0
7;125;3;"Luxury";"Mezzacorona";"rose";"12 Perc";"1 year";"sweet";"No designation";0
7;125;4;"Cheap";"Toblino";"red";"12 Perc";"5+ years";"sweet";"DOCG";0
7;126;1;"Cheap";"Cavit";"white";"18 Perc";"5+ years";"sweet";"DOCG";0
7;126;2;"Premium";"Mezzacorona";"rose";"5.5 Perc";"1 year";"dry";"DOC";0
7;126;3;"Popular";"Cavit";"red";"7 Perc";"5 years";"sweet";"DOCG";0
7;126;4;"Popular";"Cavit";"rose";"18 Perc";"1 year";"dry";"IGT";1
8;127;1;"Cheap";"Cavit";"red";"18 Perc";"4 years";"semi-dry";"No designation";0
8;127;2;"Luxury";"Cavit";"sparkling";"18 Perc";"4 years";"sweet";"IGT";0
8;127;3;"Premium";"La-Vis";"sparkling";"18 Perc";"3 years";"semi-sweet";"DOC";0
8;127;4;"Popular";"Mezzacorona";"sparkling";"12 Perc";"4 years";"semi-sweet";"DOC";1
8;128;1;"Luxury";"Toblino";"red";"12 Perc";"4 years";"semi-dry";"IGT";0
8;128;2;"Luxury";"Mezzacorona";"white";"5.5 Perc";"5 years";"semi-sweet";"No designation";0
8;128;3;"Popular";"Cavit";"white";"5.5 Perc";"1 year";"dry";"DOC";0
8;128;4;"Popular";"La-Vis";"rose";"7 Perc";"5+ years";"dry";"DOC";1
8;129;1;"Premium";"Mezzacorona";"red";"12 Perc";"5+ years";"sweet";"DOCG";0
8;129;2;"Premium";"Mezzacorona";"sparkling";"18 Perc";"5+ years";"dry";"No designation";0
8;129;3;"Cheap";"Toblino";"red";"12 Perc";"5+ years";"semi-sweet";"DOCG";1
8;129;4;"Premium";"Toblino";"white";"7 Perc";"3 years";"semi-dry";"IGT";0
8;130;1;"Popular";"Mezzacorona";"white";"7 Perc";"1 year";"semi-dry";"DOC";0
8;130;2;"Cheap";"La-Vis";"white";"12 Perc";"5 years";"sweet";"DOC";0
8;130;3;"Cheap";"Mezzacorona";"red";"12 Perc";"3 years";"semi-dry";"IGT";1
8;130;4;"Luxury";"Toblino";"red";"18 Perc";"5 years";"semi-dry";"No designation";0
8;131;1;"Premium";"Cavit";"rose";"12 Perc";"3 years";"semi-dry";"DOCG";0
8;131;2;"Popular";"Cavit";"rose";"12 Perc";"5 years";"semi-sweet";"DOC";0
8;131;3;"Cheap";"La-Vis";"rose";"18 Perc";"3 years";"dry";"DOC";1
8;131;4;"Popular";"La-Vis";"white";"7 Perc";"3 years";"semi-sweet";"IGT";0
8;132;1;"Luxury";"Cavit";"white";"12 Perc";"2 years";"sweet";"IGT";0
8;132;2;"Cheap";"Cavit";"white";"12 Perc";"2 years";"dry";"DOC";1
8;132;3;"Cheap";"Toblino";"white";"12 Perc";"2 years";"sweet";"IGT";0
8;132;4;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"2 years";"semi-sweet";"DOC";0
8;133;1;"Cheap";"Mezzacorona";"rose";"5.5 Perc";"3 years";"semi-sweet";"DOC";1
8;133;2;"Popular";"Toblino";"red";"18 Perc";"5 years";"semi-dry";"DOC";0
8;133;3;"Cheap";"Toblino";"red";"18 Perc";"1 year";"sweet";"DOCG";0
8;133;4;"Cheap";"Mezzacorona";"white";"7 Perc";"4 years";"semi-sweet";"IGT";0
8;134;1;"Cheap";"Mezzacorona";"rose";"5.5 Perc";"5+ years";"sweet";"DOC";1
8;134;2;"Cheap";"Toblino";"white";"18 Perc";"5 years";"semi-dry";"IGT";0
8;134;3;"Cheap";"La-Vis";"sparkling";"5.5 Perc";"5 years";"semi-dry";"No designation";0
8;134;4;"Cheap";"La-Vis";"white";"5.5 Perc";"5 years";"sweet";"DOC";0
8;135;1;"Popular";"Toblino";"red";"18 Perc";"5 years";"semi-sweet";"IGT";0
8;135;2;"Popular";"La-Vis";"white";"12 Perc";"2 years";"dry";"DOCG";1
8;135;3;"Luxury";"Cavit";"white";"7 Perc";"2 years";"dry";"IGT";0
8;135;4;"Premium";"Toblino";"white";"12 Perc";"4 years";"sweet";"DOC";0
8;136;1;"Luxury";"Toblino";"rose";"18 Perc";"3 years";"semi-dry";"DOCG";0
8;136;2;"Premium";"Toblino";"rose";"5.5 Perc";"5 years";"sweet";"DOCG";0
8;136;3;"Cheap";"La-Vis";"sparkling";"5.5 Perc";"5 years";"semi-sweet";"No designation";1
8;136;4;"Cheap";"Toblino";"red";"12 Perc";"4 years";"sweet";"IGT";0
8;137;1;"Popular";"Cavit";"red";"7 Perc";"5 years";"dry";"No designation";0
8;137;2;"Popular";"Toblino";"red";"18 Perc";"3 years";"sweet";"No designation";0
8;137;3;"Luxury";"La-Vis";"rose";"5.5 Perc";"5+ years";"dry";"DOC";1
8;137;4;"Cheap";"Toblino";"white";"7 Perc";"5+ years";"semi-sweet";"IGT";0
8;138;1;"Premium";"La-Vis";"rose";"18 Perc";"4 years";"sweet";"DOC";1
8;138;2;"Premium";"La-Vis";"red";"18 Perc";"5 years";"dry";"DOCG";0
8;138;3;"Popular";"La-Vis";"white";"7 Perc";"3 years";"dry";"DOCG";0
8;138;4;"Premium";"Cavit";"red";"5.5 Perc";"1 year";"semi-sweet";"No designation";0
8;139;1;"Premium";"Mezzacorona";"rose";"5.5 Perc";"4 years";"sweet";"DOCG";1
8;139;2;"Cheap";"Mezzacorona";"white";"5.5 Perc";"4 years";"semi-dry";"No designation";0
8;139;3;"Premium";"Toblino";"rose";"7 Perc";"3 years";"sweet";"DOCG";0
8;139;4;"Cheap";"Mezzacorona";"white";"7 Perc";"2 years";"dry";"IGT";0
8;140;1;"Luxury";"Toblino";"red";"5.5 Perc";"4 years";"dry";"DOC";0
8;140;2;"Popular";"Mezzacorona";"sparkling";"5.5 Perc";"2 years";"semi-sweet";"DOCG";0
8;140;3;"Luxury";"Mezzacorona";"sparkling";"18 Perc";"3 years";"sweet";"DOCG";0
8;140;4;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"5+ years";"semi-sweet";"DOC";1
8;141;1;"Luxury";"La-Vis";"white";"18 Perc";"5+ years";"semi-sweet";"IGT";0
8;141;2;"Premium";"Toblino";"sparkling";"7 Perc";"2 years";"dry";"IGT";0
8;141;3;"Popular";"Cavit";"white";"7 Perc";"3 years";"semi-dry";"DOC";0
8;141;4;"Cheap";"Mezzacorona";"white";"12 Perc";"5+ years";"semi-dry";"DOCG";1
8;142;1;"Popular";"Cavit";"sparkling";"5.5 Perc";"5 years";"dry";"DOC";0
8;142;2;"Popular";"La-Vis";"red";"5.5 Perc";"2 years";"semi-sweet";"No designation";0
8;142;3;"Premium";"Cavit";"sparkling";"5.5 Perc";"5 years";"sweet";"DOCG";0
8;142;4;"Luxury";"Cavit";"rose";"7 Perc";"5+ years";"semi-sweet";"DOC";1
8;143;1;"Cheap";"Mezzacorona";"white";"7 Perc";"2 years";"semi-sweet";"No designation";0
8;143;2;"Popular";"La-Vis";"red";"5.5 Perc";"5+ years";"sweet";"IGT";0
8;143;3;"Cheap";"Cavit";"white";"18 Perc";"2 years";"dry";"IGT";0
8;143;4;"Popular";"Toblino";"rose";"5.5 Perc";"5+ years";"semi-dry";"DOCG";1
8;144;1;"Cheap";"Toblino";"white";"5.5 Perc";"3 years";"sweet";"No designation";0
8;144;2;"Premium";"La-Vis";"white";"7 Perc";"5 years";"dry";"DOCG";0
8;144;3;"Cheap";"La-Vis";"sparkling";"5.5 Perc";"3 years";"dry";"DOC";1
